file_name,character,order,top_left,bottom_right
CMC_CCM_2018_01_30_23_47_17_5586074050X.png,5,2,"(840.0, 750.0)","(889.0, 786.0)"
CMC_CCM_2018_01_30_23_47_17_5586074050X.png,8,3,"(836.0, 719.0)","(893.0, 749.0)"
CMC_CCM_2018_01_30_23_47_17_5586074050X.png,6,4,"(838.0, 686.0)","(891.0, 717.0)"
CMC_CCM_2018_01_30_23_47_17_5586074050X.png,0,5,"(836.0, 656.0)","(891.0, 690.0)"
CMC_CCM_2018_01_30_23_47_17_5586074050X.png,7,6,"(834.0, 616.0)","(894.0, 653.0)"
CMC_CCM_2018_01_30_23_47_17_5586074050X.png,4,7,"(837.0, 554.0)","(892.0, 586.0)"
CMC_CCM_2018_01_30_23_47_17_5586074050X.png,0,8,"(835.0, 526.0)","(888.0, 554.0)"
CMC_CCM_2018_01_30_23_47_17_5586074050X.png,5,9,"(831.0, 485.0)","(891.0, 521.0)"
CMC_CCM_2018_01_30_23_47_17_5586074050X.png,0,10,"(835.0, 460.0)","(890.0, 491.0)"
CMC_CCM_2018_01_30_23_47_17_5586074050X.png,X,11,"(831.0, 421.0)","(890.0, 461.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,5,1,"(864.0, 784.0)","(915.0, 818.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,5,2,"(860.0, 749.0)","(914.0, 783.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,8,3,"(865.0, 715.0)","(920.0, 747.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,6,4,"(866.0, 686.0)","(917.0, 713.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,0,5,"(865.0, 655.0)","(918.0, 687.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,7,6,"(860.0, 610.0)","(917.0, 651.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,4,7,"(864.0, 554.0)","(920.0, 587.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,0,8,"(865.0, 521.0)","(921.0, 553.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,8,9,"(863.0, 484.0)","(916.0, 510.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,8,10,"(861.0, 453.0)","(918.0, 484.0)"
CMC_CCM_2018_01_30_23_59_43_5586074088C.png,C,11,"(859.0, 413.0)","(920.0, 444.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,5,1,"(827.0, 773.0)","(886.0, 807.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,5,2,"(830.0, 740.0)","(886.0, 772.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,8,3,"(824.0, 703.0)","(880.0, 736.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,6,4,"(824.0, 672.0)","(879.0, 704.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,0,5,"(819.0, 646.0)","(875.0, 676.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,7,6,"(820.0, 600.0)","(873.0, 638.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,1,7,"(810.0, 541.0)","(872.0, 574.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,0,8,"(814.0, 502.0)","(872.0, 540.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,6,9,"(813.0, 472.0)","(871.0, 503.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,3,10,"(815.0, 439.0)","(870.0, 475.0)"
CMC_CCM_2018_01_30_23_50_17_5586071063E.png,E,11,"(808.0, 399.0)","(867.0, 435.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,5,1,"(833.0, 782.0)","(891.0, 815.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,5,2,"(834.0, 745.0)","(890.0, 783.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,8,3,"(834.0, 712.0)","(889.0, 744.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,6,4,"(832.0, 680.0)","(891.0, 714.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,0,5,"(833.0, 651.0)","(887.0, 688.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,7,6,"(832.0, 608.0)","(886.0, 645.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,2,7,"(831.0, 550.0)","(885.0, 588.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,0,8,"(830.0, 513.0)","(885.0, 547.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,4,9,"(828.0, 484.0)","(883.0, 511.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,X,10,"(823.0, 443.0)","(886.0, 479.0)"
CMC_CCM_2018_01_30_23_39_59_558607204XE.png,E,11,"(830.0, 408.0)","(888.0, 442.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,5,1,"(857.0, 792.0)","(913.0, 823.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,5,2,"(857.0, 751.0)","(913.0, 790.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,8,3,"(863.0, 717.0)","(914.0, 751.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,6,4,"(859.0, 686.0)","(909.0, 722.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,0,5,"(860.0, 658.0)","(915.0, 694.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,7,6,"(853.0, 614.0)","(910.0, 654.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,6,7,"(858.0, 557.0)","(910.0, 590.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,0,8,"(853.0, 526.0)","(910.0, 562.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,6,9,"(855.0, 487.0)","(909.0, 521.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,1,10,"(858.0, 461.0)","(912.0, 488.0)"
CMC_CCM_2018_01_30_23_48_58_55860760610.png,0,11,"(856.0, 418.0)","(911.0, 453.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,5,1,"(830.0, 783.0)","(886.0, 817.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,5,2,"(829.0, 746.0)","(886.0, 783.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,8,3,"(833.0, 712.0)","(886.0, 745.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,6,4,"(828.0, 680.0)","(886.0, 717.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,0,5,"(828.0, 650.0)","(886.0, 686.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,7,6,"(829.0, 610.0)","(882.0, 649.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,5,7,"(827.0, 549.0)","(880.0, 585.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,0,8,"(830.0, 518.0)","(884.0, 552.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,7,9,"(827.0, 480.0)","(880.0, 517.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,E,10,"(824.0, 448.0)","(888.0, 478.0)"
CMC_CCM_2018_01_30_23_54_25_558607507E5.png,5,11,"(826.0, 416.0)","(883.0, 448.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,5,1,"(850.0, 766.0)","(903.0, 805.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,5,2,"(850.0, 735.0)","(904.0, 769.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,8,3,"(853.0, 701.0)","(909.0, 734.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,6,4,"(852.0, 664.0)","(904.0, 702.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,0,5,"(853.0, 640.0)","(909.0, 673.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,7,6,"(855.0, 596.0)","(905.0, 637.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,3,7,"(853.0, 540.0)","(909.0, 573.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,0,8,"(854.0, 506.0)","(909.0, 538.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,6,9,"(857.0, 467.0)","(912.0, 502.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,C,10,"(858.0, 438.0)","(912.0, 466.0)"
CMC_CCM_2018_01_30_23_51_21_558607306C4.png,4,11,"(855.0, 407.0)","(910.0, 439.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,5,1,"(841.0, 779.0)","(893.0, 814.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,5,2,"(842.0, 746.0)","(892.0, 781.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,8,3,"(840.0, 713.0)","(896.0, 746.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,6,4,"(839.0, 680.0)","(896.0, 715.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,0,5,"(842.0, 651.0)","(896.0, 682.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,7,6,"(839.0, 608.0)","(893.0, 645.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,3,7,"(840.0, 550.0)","(896.0, 583.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,0,8,"(839.0, 513.0)","(895.0, 548.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,4,9,"(838.0, 480.0)","(892.0, 507.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,9,10,"(839.0, 443.0)","(892.0, 479.0)"
CMC_CCM_2018_01_30_23_41_38_55860730491.png,1,11,"(837.0, 415.0)","(896.0, 441.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,5,1,"(849.0, 788.0)","(903.0, 821.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,5,2,"(851.0, 754.0)","(905.0, 788.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,8,3,"(853.0, 719.0)","(904.0, 750.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,6,4,"(850.0, 687.0)","(903.0, 722.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,0,5,"(850.0, 660.0)","(901.0, 688.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,7,6,"(844.0, 617.0)","(902.0, 656.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,2,7,"(842.0, 555.0)","(896.0, 595.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,0,8,"(841.0, 519.0)","(896.0, 553.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,5,9,"(839.0, 478.0)","(895.0, 517.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,6,10,"(840.0, 446.0)","(893.0, 480.0)"
CMC_CCM_2018_01_30_23_44_48_55860720566.png,6,11,"(836.0, 415.0)","(891.0, 452.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,5,1,"(855.0, 782.0)","(907.0, 814.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,5,2,"(854.0, 746.0)","(909.0, 782.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,8,3,"(855.0, 711.0)","(911.0, 746.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,6,4,"(855.0, 678.0)","(912.0, 711.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,0,5,"(858.0, 652.0)","(911.0, 686.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,7,6,"(853.0, 607.0)","(907.0, 648.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,5,7,"(854.0, 548.0)","(909.0, 585.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,0,8,"(855.0, 518.0)","(911.0, 551.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,6,9,"(857.0, 477.0)","(912.0, 512.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,4,10,"(850.0, 446.0)","(912.0, 476.0)"
CMC_CCM_2018_01_30_23_49_51_5586075064C.png,C,11,"(852.0, 410.0)","(912.0, 446.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,5,1,"(823.0, 780.0)","(880.0, 815.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,5,2,"(822.0, 745.0)","(876.0, 780.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,8,3,"(826.0, 712.0)","(879.0, 742.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,6,4,"(827.0, 681.0)","(881.0, 713.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,0,5,"(820.0, 651.0)","(877.0, 681.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,7,6,"(818.0, 609.0)","(871.0, 652.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,3,7,"(819.0, 550.0)","(876.0, 583.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,0,8,"(817.0, 517.0)","(873.0, 550.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,8,9,"(815.0, 475.0)","(875.0, 511.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,E,10,"(823.0, 440.0)","(877.0, 470.0)"
CMC_CCM_2018_01_31_00_00_08_558607308E7.png,7,11,"(815.0, 408.0)","(868.0, 443.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,5,1,"(834.0, 771.0)","(891.0, 808.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,5,2,"(831.0, 737.0)","(888.0, 772.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,8,3,"(836.0, 699.0)","(888.0, 734.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,6,4,"(836.0, 669.0)","(888.0, 702.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,0,5,"(833.0, 642.0)","(888.0, 673.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,7,6,"(829.0, 595.0)","(883.0, 633.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,1,7,"(833.0, 543.0)","(884.0, 569.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,0,8,"(831.0, 502.0)","(885.0, 531.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,7,9,"(829.0, 464.0)","(881.0, 501.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,C,10,"(832.0, 429.0)","(888.0, 462.0)"
CMC_CCM_2018_01_30_23_53_59_558607107C6.png,6,11,"(828.0, 399.0)","(883.0, 436.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,5,1,"(834.0, 770.0)","(888.0, 804.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,5,2,"(833.0, 735.0)","(889.0, 769.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,8,3,"(830.0, 698.0)","(891.0, 733.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,6,4,"(834.0, 673.0)","(897.0, 704.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,0,5,"(838.0, 641.0)","(892.0, 675.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,7,6,"(834.0, 595.0)","(894.0, 636.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,2,7,"(837.0, 537.0)","(887.0, 576.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,0,8,"(835.0, 498.0)","(893.0, 531.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,7,9,"(836.0, 466.0)","(886.0, 499.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,7,10,"(835.0, 430.0)","(883.0, 467.0)"
CMC_CCM_2018_01_30_23_52_36_55860720779.png,9,11,"(832.0, 395.0)","(886.0, 429.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,5,1,"(869.0, 779.0)","(923.0, 811.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,5,2,"(869.0, 751.0)","(927.0, 779.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,8,3,"(870.0, 712.0)","(925.0, 745.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,6,4,"(869.0, 680.0)","(920.0, 712.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,0,5,"(867.0, 651.0)","(922.0, 682.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,7,6,"(864.0, 605.0)","(921.0, 645.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,6,7,"(868.0, 546.0)","(919.0, 582.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,0,8,"(866.0, 518.0)","(922.0, 546.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,8,9,"(863.0, 486.0)","(924.0, 516.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,2,10,"(862.0, 453.0)","(919.0, 487.0)"
CMC_CCM_2018_01_30_23_56_56_55860760823.png,3,11,"(862.0, 407.0)","(917.0, 441.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,5,1,"(845.0, 780.0)","(895.0, 808.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,5,2,"(845.0, 739.0)","(896.0, 776.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,8,3,"(844.0, 707.0)","(899.0, 738.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,6,4,"(846.0, 678.0)","(903.0, 708.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,0,5,"(846.0, 649.0)","(902.0, 680.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,7,6,"(844.0, 606.0)","(901.0, 646.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,5,7,"(848.0, 546.0)","(898.0, 580.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,0,8,"(845.0, 517.0)","(900.0, 549.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,4,9,"(850.0, 478.0)","(905.0, 509.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,3,10,"(852.0, 447.0)","(905.0, 480.0)"
CMC_CCM_2018_01_30_23_40_51_55860750437.png,7,11,"(847.0, 406.0)","(904.0, 445.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,5,1,"(849.0, 762.0)","(901.0, 797.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,5,2,"(848.0, 727.0)","(902.0, 762.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,8,3,"(850.0, 695.0)","(905.0, 725.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,6,4,"(845.0, 666.0)","(904.0, 694.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,0,5,"(847.0, 635.0)","(904.0, 668.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,7,6,"(847.0, 593.0)","(901.0, 630.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,4,7,"(851.0, 534.0)","(905.0, 563.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,0,8,"(850.0, 500.0)","(904.0, 533.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,6,9,"(852.0, 459.0)","(906.0, 494.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,7,10,"(843.0, 427.0)","(896.0, 462.0)"
CMC_CCM_2018_01_30_23_50_44_55860740677.png,7,11,"(847.0, 392.0)","(898.0, 425.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,5,1,"(837.0, 774.0)","(888.0, 805.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,5,2,"(835.0, 737.0)","(888.0, 769.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,8,3,"(833.0, 705.0)","(888.0, 733.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,6,4,"(839.0, 673.0)","(889.0, 703.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,0,5,"(835.0, 636.0)","(892.0, 672.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,7,6,"(829.0, 598.0)","(887.0, 637.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,2,7,"(830.0, 541.0)","(884.0, 579.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,0,8,"(824.0, 504.0)","(884.0, 534.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,8,9,"(827.0, 472.0)","(889.0, 502.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,1,10,"(825.0, 443.0)","(885.0, 472.0)"
CMC_CCM_2018_01_30_23_56_30_55860720814.png,4,11,"(819.0, 400.0)","(885.0, 436.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,5,1,"(835.0, 772.0)","(890.0, 806.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,5,2,"(832.0, 742.0)","(891.0, 773.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,8,3,"(836.0, 705.0)","(889.0, 735.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,6,4,"(838.0, 673.0)","(890.0, 705.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,0,5,"(835.0, 646.0)","(893.0, 675.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,7,6,"(833.0, 601.0)","(893.0, 641.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,3,7,"(834.0, 544.0)","(893.0, 578.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,0,8,"(836.0, 513.0)","(888.0, 544.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,5,9,"(837.0, 469.0)","(893.0, 504.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,3,10,"(835.0, 438.0)","(889.0, 470.0)"
CMC_CCM_2018_01_30_23_46_06_55860730539.png,9,11,"(835.0, 405.0)","(891.0, 439.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,5,1,"(842.0, 780.0)","(894.0, 813.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,5,2,"(839.0, 746.0)","(894.0, 781.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,8,3,"(842.0, 710.0)","(899.0, 747.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,6,4,"(843.0, 679.0)","(898.0, 713.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,0,5,"(842.0, 654.0)","(895.0, 682.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,7,6,"(840.0, 610.0)","(892.0, 647.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,5,7,"(838.0, 548.0)","(895.0, 585.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,0,8,"(840.0, 516.0)","(893.0, 549.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,8,9,"(841.0, 476.0)","(896.0, 509.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,5,10,"(839.0, 452.0)","(890.0, 479.0)"
CMC_CCM_2018_01_30_23_59_16_55860750850.png,0,11,"(838.0, 419.0)","(889.0, 451.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,5,1,"(828.0, 769.0)","(879.0, 801.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,5,2,"(825.0, 734.0)","(880.0, 770.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,8,3,"(831.0, 700.0)","(885.0, 733.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,6,4,"(829.0, 668.0)","(881.0, 700.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,0,5,"(826.0, 639.0)","(883.0, 669.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,7,6,"(827.0, 600.0)","(885.0, 637.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,3,7,"(832.0, 540.0)","(886.0, 572.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,0,8,"(831.0, 507.0)","(889.0, 540.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,7,9,"(828.0, 467.0)","(884.0, 503.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,4,10,"(828.0, 437.0)","(890.0, 470.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,X,11,"(829.0, 401.0)","(891.0, 440.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,5,1,"(852.0, 772.0)","(905.0, 807.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,5,2,"(855.0, 736.0)","(905.0, 772.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,8,3,"(862.0, 709.0)","(916.0, 739.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,6,4,"(867.0, 675.0)","(916.0, 710.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,0,5,"(862.0, 644.0)","(918.0, 676.0)"
