file_name,character,order,top_left,bottom_right
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,5,1,"(606.0, 586.0)","(658.0, 616.0)"
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,5,2,"(609.0, 559.0)","(658.0, 589.0)"
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,8,3,"(607.0, 533.0)","(659.0, 561.0)"
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,6,4,"(605.0, 511.0)","(654.0, 538.0)"
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,0,5,"(610.0, 489.0)","(656.0, 514.0)"
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,8,6,"(613.0, 465.0)","(657.0, 491.0)"
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,2,7,"(608.0, 410.0)","(657.0, 446.0)"
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,1,8,"(607.0, 384.0)","(655.0, 412.0)"
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,0,9,"(610.0, 358.0)","(653.0, 386.0)"
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,6,10,"(610.0, 336.0)","(657.0, 360.0)"
CMC_CCM_2018_01_31_00_52_25_5586082106X.png,X,11,"(609.0, 307.0)","(656.0, 337.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,5,1,"(706.0, 658.0)","(758.0, 690.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,5,2,"(705.0, 628.0)","(757.0, 657.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,8,3,"(706.0, 597.0)","(757.0, 627.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,6,4,"(700.0, 568.0)","(757.0, 600.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,0,5,"(704.0, 544.0)","(754.0, 576.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,8,6,"(705.0, 511.0)","(751.0, 540.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,4,7,"(704.0, 460.0)","(753.0, 491.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,0,8,"(704.0, 431.0)","(751.0, 461.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,8,9,"(703.0, 403.0)","(749.0, 434.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,6,10,"(703.0, 366.0)","(751.0, 400.0)"
CMC_CCM_2018_01_31_00_38_00_55860840868.png,8,11,"(701.0, 336.0)","(754.0, 368.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,5,1,"(852.0, 813.0)","(915.0, 852.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,5,2,"(853.0, 772.0)","(913.0, 816.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,8,3,"(853.0, 738.0)","(911.0, 776.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,6,4,"(849.0, 703.0)","(913.0, 741.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,0,5,"(853.0, 674.0)","(911.0, 710.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,8,6,"(852.0, 627.0)","(913.0, 673.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,1,7,"(850.0, 566.0)","(917.0, 603.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,0,8,"(849.0, 525.0)","(915.0, 560.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,9,9,"(849.0, 494.0)","(912.0, 531.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,9,10,"(848.0, 458.0)","(911.0, 496.0)"
CMC_CCM_2018_01_31_00_54_33_55860810997.png,7,11,"(848.0, 416.0)","(910.0, 458.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,5,1,"(716.0, 680.0)","(765.0, 710.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,5,2,"(715.0, 647.0)","(762.0, 681.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,8,3,"(713.0, 617.0)","(764.0, 649.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,6,4,"(711.0, 591.0)","(764.0, 620.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,0,5,"(713.0, 565.0)","(763.0, 594.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,8,6,"(710.0, 531.0)","(765.0, 563.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,2,7,"(712.0, 480.0)","(760.0, 514.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,0,8,"(708.0, 446.0)","(761.0, 477.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,8,9,"(707.0, 417.0)","(759.0, 444.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,X,10,"(703.0, 385.0)","(760.0, 418.0)"
CMC_CCM_2018_01_31_00_38_50_558608208X2.png,2,11,"(706.0, 360.0)","(759.0, 390.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,5,1,"(723.0, 687.0)","(778.0, 715.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,5,2,"(723.0, 653.0)","(777.0, 687.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,8,3,"(723.0, 624.0)","(776.0, 653.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,6,4,"(723.0, 597.0)","(776.0, 626.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,0,5,"(725.0, 574.0)","(776.0, 602.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,8,6,"(724.0, 541.0)","(773.0, 574.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,2,7,"(720.0, 476.0)","(775.0, 514.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,1,8,"(720.0, 449.0)","(772.0, 481.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,0,9,"(720.0, 416.0)","(772.0, 449.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,6,10,"(722.0, 384.0)","(770.0, 417.0)"
CMC_CCM_2018_01_31_00_54_07_5586082106X.png,X,11,"(720.0, 355.0)","(771.0, 388.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,5,1,"(815.0, 770.0)","(869.0, 806.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,5,2,"(811.0, 736.0)","(871.0, 770.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,8,3,"(814.0, 697.0)","(873.0, 735.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,6,4,"(814.0, 667.0)","(870.0, 698.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,0,5,"(812.0, 639.0)","(869.0, 673.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,8,6,"(811.0, 605.0)","(868.0, 638.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,3,7,"(806.0, 537.0)","(865.0, 577.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,0,8,"(806.0, 502.0)","(864.0, 537.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,9,9,"(809.0, 471.0)","(866.0, 503.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,3,10,"(806.0, 434.0)","(865.0, 477.0)"
CMC_CCM_2018_01_31_00_52_51_55860830930.png,0,11,"(808.0, 400.0)","(863.0, 437.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,5,1,"(815.0, 776.0)","(874.0, 809.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,5,2,"(814.0, 742.0)","(874.0, 778.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,8,3,"(812.0, 702.0)","(874.0, 743.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,6,4,"(811.0, 676.0)","(873.0, 708.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,0,5,"(815.0, 646.0)","(870.0, 679.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,8,6,"(813.0, 606.0)","(872.0, 647.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,5,7,"(810.0, 541.0)","(868.0, 581.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,0,8,"(812.0, 510.0)","(869.0, 547.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,8,9,"(813.0, 477.0)","(870.0, 509.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,3,10,"(816.0, 446.0)","(865.0, 476.0)"
CMC_CCM_2018_01_31_00_53_16_5586085083E.png,E,11,"(814.0, 405.0)","(873.0, 443.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,5,1,"(835.0, 782.0)","(894.0, 816.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,5,2,"(835.0, 745.0)","(893.0, 780.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,8,3,"(836.0, 714.0)","(894.0, 747.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,6,4,"(835.0, 683.0)","(896.0, 714.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,0,5,"(837.0, 655.0)","(892.0, 687.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,8,6,"(840.0, 621.0)","(897.0, 654.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,5,7,"(834.0, 550.0)","(894.0, 587.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,0,8,"(836.0, 518.0)","(892.0, 554.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,7,9,"(835.0, 478.0)","(893.0, 519.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,9,10,"(834.0, 444.0)","(897.0, 478.0)"
CMC_CCM_2018_01_31_00_42_18_55860850793.png,3,11,"(835.0, 417.0)","(888.0, 453.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,5,1,"(1231.0, 1160.0)","(1316.0, 1209.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,5,2,"(1227.0, 1106.0)","(1319.0, 1158.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,8,3,"(1228.0, 1055.0)","(1316.0, 1108.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,6,4,"(1226.0, 1008.0)","(1311.0, 1060.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,0,5,"(1231.0, 965.0)","(1311.0, 1014.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,8,6,"(1229.0, 910.0)","(1309.0, 958.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,4,7,"(1226.0, 819.0)","(1309.0, 877.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,0,8,"(1228.0, 775.0)","(1303.0, 818.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,9,9,"(1225.0, 722.0)","(1303.0, 775.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,0,10,"(1224.0, 666.0)","(1301.0, 718.0)"
CMC_CCM_2018_01_31_00_50_14_55860840903.png,3,11,"(1223.0, 612.0)","(1300.0, 663.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,5,1,"(994.0, 942.0)","(1068.0, 984.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,5,2,"(992.0, 897.0)","(1065.0, 942.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,8,3,"(994.0, 861.0)","(1065.0, 894.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,6,4,"(994.0, 823.0)","(1059.0, 863.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,0,5,"(993.0, 785.0)","(1060.0, 827.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,8,6,"(992.0, 745.0)","(1065.0, 789.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,4,7,"(989.0, 662.0)","(1060.0, 711.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,1,8,"(987.0, 618.0)","(1060.0, 660.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,0,9,"(991.0, 575.0)","(1061.0, 620.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,0,10,"(996.0, 542.0)","(1055.0, 578.0)"
CMC_CCM_2018_01_31_00_53_42_55860841005.png,5,11,"(984.0, 496.0)","(1059.0, 542.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,5,1,"(825.0, 784.0)","(884.0, 817.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,5,2,"(826.0, 749.0)","(886.0, 784.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,8,3,"(827.0, 713.0)","(884.0, 749.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,6,4,"(827.0, 680.0)","(884.0, 715.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,0,5,"(829.0, 654.0)","(883.0, 686.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,8,6,"(830.0, 620.0)","(886.0, 652.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,3,7,"(827.0, 553.0)","(884.0, 593.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,0,8,"(828.0, 519.0)","(883.0, 550.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,9,9,"(828.0, 486.0)","(881.0, 524.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,3,10,"(829.0, 458.0)","(884.0, 494.0)"
CMC_CCM_2018_01_31_00_51_33_55860830930.png,0,11,"(828.0, 419.0)","(882.0, 453.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,5,1,"(836.0, 767.0)","(898.0, 804.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,5,2,"(839.0, 729.0)","(898.0, 770.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,8,3,"(837.0, 698.0)","(902.0, 734.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,6,4,"(839.0, 666.0)","(897.0, 700.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,0,5,"(839.0, 637.0)","(896.0, 671.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,8,6,"(841.0, 602.0)","(896.0, 635.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,3,7,"(842.0, 539.0)","(897.0, 571.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,0,8,"(840.0, 499.0)","(900.0, 535.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,7,9,"(840.0, 465.0)","(898.0, 501.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,2,10,"(843.0, 435.0)","(900.0, 475.0)"
CMC_CCM_2018_01_31_00_34_21_5586083072C.png,C,11,"(841.0, 394.0)","(899.0, 430.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,5,1,"(824.0, 773.0)","(886.0, 811.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,5,2,"(826.0, 738.0)","(886.0, 773.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,8,3,"(823.0, 704.0)","(883.0, 740.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,6,4,"(822.0, 670.0)","(881.0, 705.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,0,5,"(825.0, 643.0)","(882.0, 679.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,8,6,"(830.0, 604.0)","(884.0, 640.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,4,7,"(828.0, 545.0)","(883.0, 581.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,0,8,"(828.0, 509.0)","(887.0, 542.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,7,9,"(825.0, 469.0)","(885.0, 511.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,X,10,"(826.0, 434.0)","(882.0, 469.0)"
CMC_CCM_2018_01_31_00_32_15_558608407X0.png,0,11,"(826.0, 398.0)","(884.0, 437.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,5,1,"(651.0, 564.0)","(695.0, 588.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,5,2,"(652.0, 536.0)","(695.0, 566.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,8,3,"(653.0, 511.0)","(694.0, 541.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,6,4,"(657.0, 490.0)","(696.0, 518.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,0,5,"(660.0, 471.0)","(697.0, 494.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,9,6,"(657.0, 443.0)","(698.0, 474.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,6,7,"(658.0, 395.0)","(699.0, 424.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,0,8,"(660.0, 374.0)","(698.0, 401.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,2,9,"(658.0, 345.0)","(701.0, 375.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,8,10,"(660.0, 328.0)","(698.0, 349.0)"
CMC_CCM_2018_01_31_01_52_08_55860960283.png,3,11,"(658.0, 304.0)","(699.0, 332.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,5,1,"(838.0, 766.0)","(896.0, 801.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,5,2,"(836.0, 728.0)","(895.0, 767.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,8,3,"(838.0, 691.0)","(895.0, 731.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,6,4,"(836.0, 666.0)","(891.0, 698.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,0,5,"(839.0, 635.0)","(890.0, 669.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,8,6,"(836.0, 603.0)","(892.0, 636.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,5,7,"(831.0, 533.0)","(891.0, 569.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,0,8,"(832.0, 500.0)","(888.0, 539.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,6,9,"(833.0, 465.0)","(888.0, 496.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,2,10,"(832.0, 435.0)","(885.0, 469.0)"
CMC_CCM_2018_01_31_00_33_04_55860850628.png,8,11,"(831.0, 395.0)","(885.0, 431.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,5,1,"(833.0, 779.0)","(892.0, 815.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,5,2,"(834.0, 743.0)","(891.0, 779.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,8,3,"(835.0, 709.0)","(890.0, 741.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,6,4,"(835.0, 679.0)","(889.0, 713.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,0,5,"(838.0, 650.0)","(889.0, 684.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,8,6,"(836.0, 611.0)","(891.0, 649.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,1,7,"(834.0, 547.0)","(890.0, 583.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,0,8,"(835.0, 506.0)","(889.0, 543.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,6,9,"(832.0, 472.0)","(888.0, 509.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,1,10,"(833.0, 447.0)","(889.0, 476.0)"
CMC_CCM_2018_01_31_00_31_49_55860810619.png,9,11,"(829.0, 403.0)","(888.0, 444.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,5,1,"(878.0, 800.0)","(936.0, 833.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,5,2,"(877.0, 764.0)","(934.0, 798.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,8,3,"(877.0, 729.0)","(931.0, 766.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,6,4,"(877.0, 700.0)","(931.0, 733.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,0,5,"(877.0, 667.0)","(931.0, 702.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,9,6,"(875.0, 630.0)","(931.0, 672.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,2,7,"(873.0, 571.0)","(932.0, 610.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,0,8,"(875.0, 537.0)","(929.0, 571.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,2,9,"(871.0, 504.0)","(930.0, 534.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,7,10,"(867.0, 468.0)","(927.0, 506.0)"
CMC_CCM_2018_01_31_01_52_59_55860920274.png,4,11,"(868.0, 441.0)","(921.0, 474.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,5,1,"(847.0, 765.0)","(904.0, 798.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,5,2,"(846.0, 727.0)","(905.0, 767.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,8,3,"(847.0, 689.0)","(900.0, 729.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,6,4,"(847.0, 662.0)","(899.0, 695.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,0,5,"(848.0, 636.0)","(898.0, 670.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,8,6,"(843.0, 603.0)","(899.0, 636.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,6,7,"(845.0, 534.0)","(896.0, 569.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,0,8,"(845.0, 505.0)","(896.0, 535.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,9,9,"(840.0, 469.0)","(896.0, 503.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,7,10,"(838.0, 430.0)","(893.0, 468.0)"
CMC_CCM_2018_01_31_00_54_58_55860860979.png,9,11,"(839.0, 386.0)","(895.0, 430.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,5,1,"(820.0, 775.0)","(880.0, 811.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,5,2,"(819.0, 739.0)","(881.0, 778.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,8,3,"(822.0, 704.0)","(876.0, 740.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,6,4,"(821.0, 675.0)","(876.0, 707.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,0,5,"(823.0, 646.0)","(877.0, 679.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,8,6,"(823.0, 611.0)","(876.0, 645.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,1,7,"(818.0, 543.0)","(876.0, 576.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,0,8,"(818.0, 506.0)","(876.0, 539.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,8,9,"(816.0, 473.0)","(876.0, 504.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,2,10,"(821.0, 448.0)","(875.0, 482.0)"
CMC_CCM_2018_01_31_00_45_14_5586081082X.png,X,11,"(814.0, 409.0)","(877.0, 446.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,5,1,"(818.0, 771.0)","(880.0, 805.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,5,2,"(817.0, 737.0)","(878.0, 770.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,8,3,"(817.0, 698.0)","(876.0, 737.0)"
